codigo_krona;descricao_krona;linha_krona;funcao_krona;aplicacao_krona;caracteristicas_tecnicas;normas_referencia;beneficios;descricao_matriz;linha_matriz;familia_krona;unidade_venda;tipo_embalagem;comprimento_matriz;altura_matriz;largura_matriz;quantidade_embalagem;ncm_krona;codigo_barras_produto;codigo_barras_embalagem;codigo_barras_reembalagem;descricao_normalizada;categoria_detectada;eh_tubo;diametro_mm;comprimento_detectado_m;comprimento_matriz_m;comprimento_final_m;diametro_final_mm
575;REGISTRO ESF.ROSC.C/ UNIAO - 2;REGISTROS ESFERA C/UNIAO;Controlar a passagem do líquido pela tubulação, e assim, permitir intervenção para manutenção do trecho hidráulico.;Utilizada em instalação hidráulica residencial, comercial e industrial aparente. Por exemplo: Barrilete de edificação, piscina, banheira de hidromassagem, sauna, ou qualquer outro projeto de infraestrutura hidráulica na condução de água fria potável.;"* Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"* ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"*Resistente a Corrosão, não enferruja
*Fácil manutenção, registro desmontável
*Simples Manejo, apenas ¼ de volta.";REGISTRO ESF.ROSC.C/ UNIAO - 2;REGISTROS ESFERA C/UNIAO;AF;PC;Sacos;154.0;161.0;154.0;2.0;8481.80.95;7897801306072;17897801306079;47897801306070;REGISTRO ESF.ROSCAVEL.C UNIAO - 2;REGISTRO;False;;;0.154;0.154;
577;REGISTRO ESFERA C/ROSCA EXT. - 1/2;REGISTROS ESFERA ROSCA EXT.;;;;;;REGISTRO ESFERA C/ROSCA EXT. - 1/2;REGISTROS ESFERA ROSCA EXT.;AF;PC;Sacos;53.0;59.0;53.0;20.0;8481.80.95;7897801307482;17897801307489;27897801307486;REGISTRO ESFERA C ROSCA EXT. - 1 2;REGISTRO;False;;;0.053;0.053;
578;REGISTRO ESFERA C/ROSCA EXT. - 3/4;REGISTROS ESFERA ROSCA EXT.;;;;;;REGISTRO ESFERA C/ROSCA EXT. - 3/4;REGISTROS ESFERA ROSCA EXT.;AF;PC;Sacos;57.0;63.0;57.0;20.0;8481.80.95;7897801307499;17897801307496;27897801307493;REGISTRO ESFERA C ROSCA EXT. - 3 4;REGISTRO;False;;;0.057;0.057;
581;REGISTRO PRESSAO SOLDAVEL - 20MM;REGISTROS PRESSAO;Controlar a passagem do líquido pela tubulação, e assim, permitir regulagem para consumo no ponto desejado.;Utilizada em instalação hidráulica residencial, comercial e industrial embutidas ou aparentes. Por exemplo: Chuveiros, piscina, duchas, lavatórios, banheiros, ou qualquer outra instalação hidráulica de regulagem de água fria potável.;"* Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Fechamento por compressão
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"*ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"* Resistente a Corrosão, não enferruja.
*Fácil manutenção, troca rápida de reparo.
*Controle de vazão, movimentos lentos.";REGISTRO PRESSAO SOLDAVEL - 20MM;REGISTROS PRESSAO;AF;PC;Sacos;61.0;90.0;41.0;5.0;8481.80.95;7897801300414;17897801300411;27897801300418;REGISTRO PRESSAO SOLDAVEL - 20MM;REGISTRO;False;20.0;;0.061;0.061;20.0
582;REGISTRO PRESSAO SOLDAVEL - 25MM;REGISTROS PRESSAO;Controlar a passagem do líquido pela tubulação, e assim, permitir regulagem para consumo no ponto desejado.;Utilizada em instalação hidráulica residencial, comercial e industrial embutidas ou aparentes. Por exemplo: Chuveiros, piscina, duchas, lavatórios, banheiros, ou qualquer outra instalação hidráulica de regulagem de água fria potável.;"* Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Fechamento por compressão
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"*ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"* Resistente a Corrosão, não enferruja.
*Fácil manutenção, troca rápida de reparo.
*Controle de vazão, movimentos lentos.";REGISTRO PRESSAO SOLDAVEL - 25MM;REGISTROS PRESSAO;AF;PC;Sacos;64.0;93.0;48.0;5.0;8481.80.95;7897801300421;17897801300428;27897801300425;REGISTRO PRESSAO SOLDAVEL - 25MM;REGISTRO;False;25.0;;0.064;0.064;25.0
583;REGISTRO ESFERA C/ CABECA QUADRADA 1/2;REGISTROS PRESSAO;Controlar a passagem do líquido pela tubulação, e assim, permitir intervenção para manutenção do trecho hidráulico.;Utilizada em instalação hidráulica residencial, comercial e industrial aparente. Por exemplo: Ramal de entrada predial, kit cavalete, refrigeração de maquinas industrial ou qualquer ponto hidráulico na condução de água fria potável.;"*Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"*ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"*Resistente a Corrosão, não enferruja.
*Fácil instalação, registro compacto
*Manejo exclusivo, cabeça quadrada";REGISTRO ESFERA C/ CABECA QUADRADA 1/2;REGISTROS PRESSAO;AF;PC;Sacos;55.0;30.0;60.0;20.0;8481.80.95;7897801313360;17897801313367;27897801313364;REGISTRO ESFERA C CABECA QUADRADA 1 2;REGISTRO;False;;;0.055;0.055;
584;REGISTRO ESFERA C/ CABECA QUADRADA 3/4;REGISTROS PRESSAO;Controlar a passagem do líquido pela tubulação, e assim, permitir intervenção para manutenção do trecho hidráulico.;Utilizada em instalação hidráulica residencial, comercial e industrial aparente. Por exemplo: Ramal de entrada predial, kit cavalete, refrigeração de maquinas industrial ou qualquer ponto hidráulico na condução de água fria potável.;"*Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"*ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"*Resistente a Corrosão, não enferruja.
*Fácil instalação, registro compacto
*Manejo exclusivo, cabeça quadrada";REGISTRO ESFERA C/ CABECA QUADRADA 3/4;REGISTROS PRESSAO;AF;PC;Sacos;70.0;60.0;30.0;20.0;8481.80.95;7897801313698;17897801313695;27897801313692;REGISTRO ESFERA C CABECA QUADRADA 3 4;REGISTRO;False;;;0.07;0.07;
585;REPARO P/REGISTRO PRESSAO;REGISTROS PRESSAO;Controlar a passagem do líquido pela tubulação, e assim, permitir regulagem para consumo no ponto desejado.;Utilizada em instalação hidráulica residencial, comercial e industrial embutidas ou aparentes. Por exemplo: Chuveiros, piscina, duchas, lavatórios, banheiros, ou qualquer outra instalação hidráulica de regulagem de água fria potável.;"* Matéria Prima PVC (Policloreto de Vinila)
*Processo: Injeção
*Fechamento por compressão
*Temperatura Nominal: 25 ͦC
*Pressão Nominal: 7,5 kgf/cm²";"*ABNT NBR 11306
*ABNT NBR 15704
*ABNT NBR 5626";"* Resistente a Corrosão, não enferruja.
*Fácil manutenção, troca rápida de reparo.
*Controle de vazão, movimentos lentos.";REPARO P/REGISTRO PRESSAO;REGISTROS PRESSAO;AF;PC;Sacos;48.0;75.0;48.0;5.0;8481.80.95;7897801300476;17897801300473;27897801300470;REPARO P REGISTRO PRESSAO;REGISTRO;False;;;0.048;0.048;
587;LUVA RED. SOLD. 60 X 50MM;CONEXOES SOLDAVEIS;;;;;;LUVA RED. SOLD. 60 X 50MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;74.0;77.0;74.0;10.0;3917.40.90;7897801312004;17897801312001;27897801312008;LUVA RED. SOLDAVEL. 60 X 50MM;LUVA;False;50.0;;0.074;0.074;50.0
588;LUVA RED. SOLD. 75 X 60MM;CONEXOES SOLDAVEIS;;;;;;LUVA RED. SOLD. 75 X 60MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;90.0;90.0;90.0;8.0;3917.40.90;7897801312011;17897801312018;27897801312015;LUVA RED. SOLDAVEL. 75 X 60MM;LUVA;False;60.0;;0.09;0.09;60.0
589;LUVA RED. SOLD. 110 X 75MM;CONEXOES SOLDAVEIS;;;;;;LUVA RED. SOLD. 110 X 75MM;CONEXOES SOLDAVEIS;AF;PC;Sacos;130.0;130.0;130.0;4.0;3917.40.90;7897801312127;17897801312124;27897801312121;LUVA RED. SOLDAVEL. 110 X 75MM;LUVA;False;75.0;;0.13;0.13;75.0
592;BUCHA RED.LONGA P/ESGOTO DN 50 X 40;CONEXOES ESGOTO SECUNDARIO;;;;;;BUCHA RED.LONGA P/ESGOTO DN 50 X 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;50.7;50.7;65.0;25.0;3917.40.90;7897801300285;17897801300282;27897801300289;BUCHA RED.LONGA P ESGOTO DN 50 X 40;BUCHA;False;50.0;;0.0507;0.0507;50.0
593;CAP ESGOTO SEC. - DN 40;CONEXOES ESGOTO SECUNDARIO;;;;;;CAP ESGOTO SEC.   - DN 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;48.0;21.0;48.0;10.0;3917.40.90;7897801301411;17897801301418;27897801301415;CAP ESGOTO SECUNDARIO. - DN 40;CAP;False;40.0;;0.048;0.048;40.0
594;CAP ESGOTO PRIM. - DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO PRIM. - DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;63.0;63.0;41.1;10.0;3917.40.90;7897801302425;17897801302422;27897801302429;CAP ESGOTO PRIMARIO. - DN 50;CAP;False;50.0;;0.063;0.063;50.0
595;CAP ESGOTO PRIM. - DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO PRIM. - DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;87.8;87.8;46.3;10.0;3917.40.90;7897801302432;17897801302439;27897801302436;CAP ESGOTO PRIMARIO. - DN 75;CAP;False;75.0;;0.0878;0.0878;75.0
596;CAP ESGOTO PRIM. - DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO PRIM. - DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;114.7;114.7;52.3;10.0;3917.40.90;7897801301831;17897801301838;27897801301835;CAP ESGOTO PRIMARIO. - DN 100;CAP;False;100.0;;0.1147;0.1147;100.0
597;CAP ESGOTO PRIM. - DN 150;CONEXOES ESGOSTO 150/200;;;;;;CAP ESGOTO PRIM. - DN 150;CONEXOES ESGOSTO 150/200;ESGOTO;PC;Sacos;174.2;174.2;66.5;5.0;3917.40.90;7897801302913;17897801302910;27897801302917;CAP ESGOTO PRIMARIO. - DN 150;CAP;False;150.0;;0.1742;0.1742;150.0
598;CAP ESGOTO PRIM. - DN 200;CONEXOES ESGOSTO 150/200;;;;;;CAP ESGOTO PRIM. - DN 200;CONEXOES ESGOSTO 150/200;ESGOTO;PC;Sacos;235.0;850.0;235.0;1.0;3917.40.90;7897801312462;17897801312469;27897801312466;CAP ESGOTO PRIMARIO. - DN 200;CAP;False;200.0;;0.235;0.235;200.0
599;CURVA 90 CURTA P/ESG.SEC - DN 40;CONEXOES ESGOTO SECUNDARIO;;;;;;CURVA 90 CURTA P/ESG.SEC   - DN 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;87.0;46.0;87.0;25.0;3917.40.90;7897801302449;17897801302446;27897801302443;CURVA 90 CURTA P ESGOTO.SECUNDARIO - DN 40;JOELHO;False;40.0;;0.087;0.087;40.0
600;CURVA 90 CURTA P/ESG.PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90 CURTA P/ESG.PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;94.85;63.0;94.85;20.0;3917.40.90;7897801302401;17897801302408;27897801302405;CURVA 90 CURTA P ESGOTO.PRIMARIO - DN 50;JOELHO;False;50.0;;0.09484999999999999;0.09484999999999999;50.0
601;CURVA 90 CURTA P/ESG.PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90 CURTA P/ESG.PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;148.75;88.2;148.75;10.0;3917.40.90;7897801302616;17897801302613;27897801302610;CURVA 90 CURTA P ESGOTO.PRIMARIO - DN 75;JOELHO;False;75.0;;0.14875;0.14875;75.0
602;CURVA 90 CURTA P/ESG.PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90 CURTA P/ESG.PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;240.0;115.0;180.0;10.0;3917.40.90;7897801302135;17897801302132;27897801302139;CURVA 90 CURTA P ESGOTO.PRIMARIO - DN 100;JOELHO;False;100.0;;0.24;0.24;100.0
606;CURVA 45 ESG. LONGA DN 40;CONEXOES ESGOTO SECUNDARIO;;;;;;CURVA 45 ESG. LONGA DN 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;240.0;80.0;43.0;10.0;3917.40.90;7897801310888;17897801310885;27897801310882;CURVA 45 ESGOTO. LONGA DN 40;JOELHO;False;40.0;;0.24;0.24;40.0
607;CURVA 45 ESG. LONGA DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 45 ESG. LONGA DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;250.0;51.0;51.0;5.0;3917.40.90;7897801310895;17897801310892;27897801310899;CURVA 45 ESGOTO. LONGA DN 50;JOELHO;False;50.0;;0.25;0.25;50.0
608;CURVA 45 ESG. LONGA DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 45 ESG. LONGA DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;360.0;100.0;80.0;5.0;3917.40.90;7897801310901;17897801310908;27897801310905;CURVA 45 ESGOTO. LONGA DN 75;JOELHO;False;75.0;;0.36;0.36;75.0
609;CURVA 45 ESG. LONGA DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 45 ESG. LONGA DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;102.0;400.0;210.0;5.0;3917.40.90;7897801310918;17897801310915;27897801310912;CURVA 45 ESGOTO. LONGA DN 100;JOELHO;False;100.0;;0.102;0.102;100.0
610;CURVA 45 ESG. LONGA DN 150;CONEXOES ESGOTO 150/200;;;;;;CURVA 45 ESG. LONGA DN 150;CONEXOES ESGOTO 150/200;ESGOTO;PC;Sacos;152.0;600.0;610.0;1.0;3917.40.90;7897801310925;17897801310922;27897801310929;CURVA 45 ESGOTO. LONGA DN 150;JOELHO;False;150.0;;0.152;0.152;150.0
611;JOELHO 45 ESGOTO SEC - DN 40;CONEXOES ESGOTO SECUNDARIO;;;;;;JOELHO 45 ESGOTO SEC   - DN 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;60.0;45.0;45.0;25.0;3917.40.90;7897801301275;17897801301272;27897801301279;JOELHO 45 ESGOTO SECUNDARIO - DN 40;JOELHO;False;40.0;;0.06;0.06;40.0
612;JOELHO 45 ESGOTO PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45 ESGOTO PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;54.5;63.0;120.0;25.0;3917.40.90;7897801301763;17897801301760;27897801301767;JOELHO 45 ESGOTO PRIMARIO - DN 50;JOELHO;False;50.0;;0.0545;0.0545;50.0
613;JOELHO 45 ESGOTO PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45 ESGOTO PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;90.0;110.5;150.0;10.0;3917.40.90;7897801301770;17897801301777;27897801301774;JOELHO 45 ESGOTO PRIMARIO - DN 75;JOELHO;False;75.0;;0.09;0.09;75.0
614;JOELHO 45 ESGOTO PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45 ESGOTO PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;115.0;140.5;180.0;10.0;3917.40.90;7897801301640;17897801301647;27897801301644;JOELHO 45 ESGOTO PRIMARIO - DN 100;JOELHO;False;100.0;;0.115;0.115;100.0
615;JOELHO 45 ESGOTO PRIM - DN 150;CONEXOES ESGOSTO 150/200;;;;;;JOELHO 45 ESGOTO PRIM - DN 150;CONEXOES ESGOSTO 150/200;ESGOTO;PC;Sacos;200.5;169.0;250.0;5.0;3917.40.90;7897801302920;17897801302927;27897801302924;JOELHO 45 ESGOTO PRIMARIO - DN 150;JOELHO;False;150.0;;0.2005;0.2005;150.0
616;JOELHO 90 ESGOTO SEC. - DN 40;CONEXOES ESGOTO SECUNDARIO;;;;;;JOELHO 90 ESGOTO SEC.  - DN 40;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;67.0;46.0;67.0;50.0;3917.40.90;7897801300339;17897801300336;27897801300333;JOELHO 90 ESGOTO SECUNDARIO. - DN 40;JOELHO;False;40.0;;0.067;0.067;40.0
617;JOELHO 90 ESGOTO PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90 ESGOTO PRIM - DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;101.5;63.0;101.5;25.0;3917.40.90;7897801301145;17897801301142;27897801301149;JOELHO 90 ESGOTO PRIMARIO - DN 50;JOELHO;False;50.0;;0.1015;0.1015;50.0
618;JOELHO 90 ESGOTO PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90 ESGOTO PRIM - DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;131.9;87.8;131.9;20.0;3917.40.90;7897801301442;17897801301449;27897801301446;JOELHO 90 ESGOTO PRIMARIO - DN 75;JOELHO;False;75.0;;0.13190000000000002;0.13190000000000002;75.0
619;JOELHO 90 ESGOTO PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90 ESGOTO PRIM - DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;165.3;114.7;165.3;20.0;3917.40.90;7897801300223;17897801300220;27897801300227;JOELHO 90 ESGOTO PRIMARIO - DN 100;JOELHO;False;100.0;;0.1653;0.1653;100.0
621;JOELHO 90 ESGOTO PRIM - DN 150;CONEXOES ESGOSTO 150/200;;;;;;JOELHO 90 ESGOTO PRIM - DN 150;CONEXOES ESGOSTO 150/200;ESGOTO;PC;Sacos;226.5;169.0;226.5;5.0;3917.40.90;7897801300230;17897801300237;27897801300234;JOELHO 90 ESGOTO PRIMARIO - DN 150;JOELHO;False;150.0;;0.2265;0.2265;150.0
622;JOELHO 90 C/VIS ESGOTO PRIM - DN 100X50;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90 C/VIS ESGOTO PRIM - DN 100X50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;158.8;114.7;200.0;10.0;3917.40.90;7897801302470;17897801302477;27897801302474;JOELHO 90 C VIS ESGOTO PRIMARIO - DN 100X50;JOELHO;False;;;0.15880000000000002;0.15880000000000002;
623;JOELHO 90 BRANCO C/ANEL - DN 40 X 40;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90 BRANCO C/ANEL -  DN 40 X 40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;70.0;70.0;46.0;25.0;3917.40.90;7897801308786;17897801308783;27897801308780;JOELHO 90 BRANCO C ANEL - DN 40 X 40;JOELHO;False;40.0;;0.07;0.07;40.0
624;JOELHO AZUL 90 C/VEDACAO - DN 38 X 40;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO AZUL 90 C/VEDACAO - DN 38 X 40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;65.0;50.0;65.0;25.0;3917.40.90;7897801307529;17897801307526;27897801307523;JOELHO AZUL 90 C VEDACAO - DN 38 X 40;JOELHO;False;38.0;;0.065;0.065;38.0
626;JUNCAO 45 SIMPLES P/ESGOTO SEC. - DN 40MM;CONEXOES ESGOTO SECUNDARIO;Permite a junção em 45° de uma instalação secundária de esgoto sanitário e águas pluviais na instalação primária.;Utilizada em sistema de esgoto residencial, comercial e industrial, coletando águas pluviais, esgoto sanitário e conduzindo até a rede principal da edificação.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Branco 
*Escoamento por gravidade não submetida à
pressão e ventilação. 
* Temperatura: 45° C";"*ABNT NBR 5681 
*ABNT NBR 5688";"*Bolsa soldável e Bolsa com junta elástica. 
*Leve. 
*Resistente. 
*Estanque. 
* Segura";JUNCAO 45 SIMPLES P/ESGOTO SEC.  - DN 40MM;CONEXOES ESGOTO SECUNDARIO;ESGOTO;PC;Sacos;90.0;46.0;106.0;25.0;3917.40.90;7897801302074;17897801302071;27897801302078;JUNCAO 45 SIMPLES P ESGOTO SECUNDARIO. - DN 40MM;;False;40.0;;0.09;0.09;40.0
627;JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 50X50;CONEXOES ESGOTO PRIMARIO;Permite a junção em 45° de uma instalação secundária de esgoto sanitário e águas pluviais na instalação primária.;Utilizada em sistema de esgoto residencial, comercial e industrial, coletando águas pluviais, esgoto sanitário e conduzindo até a rede principal da edificação.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Branco 
*Escoamento por gravidade não submetida à
pressão e ventilação. 
* Temperatura: 45° C";"*ABNT NBR 5681 
*ABNT NBR 5688";"*Bolsa soldável e Bolsa com junta elástica. 
*Leve. 
*Resistente. 
*Estanque. 
* Segura";JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 50X50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;120.0;63.0;160.0;10.0;3917.40.90;7897801302456;17897801302453;27897801302450;JUNCAO 45 SIMPLES P ESGOTO PRIMARIO - DN 50X50;;False;;;0.12;0.12;
628;JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 75X75;CONEXOES ESGOTO PRIMARIO;Permite a junção em 45° de uma instalação secundária de esgoto sanitário e águas pluviais na instalação primária.;Utilizada em sistema de esgoto residencial, comercial e industrial, coletando águas pluviais, esgoto sanitário e conduzindo até a rede principal da edificação.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Branco 
*Escoamento por gravidade não submetida à
pressão e ventilação. 
* Temperatura: 45° C";"*ABNT NBR 5681 
*ABNT NBR 5688";"*Bolsa soldável e Bolsa com junta elástica. 
*Leve. 
*Resistente. 
*Estanque. 
* Segura";JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 75X75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;205.0;90.0;170.0;10.0;3917.40.90;7897801302593;17897801302590;27897801302597;JUNCAO 45 SIMPLES P ESGOTO PRIMARIO - DN 75X75;;False;;;0.205;0.205;
629;JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 100X100;CONEXOES ESGOTO PRIMARIO;Permite a junção em 45° de uma instalação secundária de esgoto sanitário e águas pluviais na instalação primária.;Utilizada em sistema de esgoto residencial, comercial e industrial, coletando águas pluviais, esgoto sanitário e conduzindo até a rede principal da edificação.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Branco 
*Escoamento por gravidade não submetida à
pressão e ventilação. 
* Temperatura: 45° C";"*ABNT NBR 5681 
*ABNT NBR 5688";"*Bolsa soldável e Bolsa com junta elástica. 
*Leve. 
*Resistente. 
*Estanque. 
* Segura";JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 100X100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;230.0;115.0;265.0;10.0;3917.40.90;7897801301954;17897801301951;27897801301958;JUNCAO 45 SIMPLES P ESGOTO PRIMARIO - DN 100X100;;False;;;0.23;0.23;
630;JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 150X150;CONEXOES ESGOSTO 150/200;Permite a junção em 45° de uma instalação secundária de esgoto sanitário e águas pluviais na instalação primária.;Utilizada em sistema de esgoto residencial, comercial e industrial, coletando águas pluviais, esgoto sanitário e conduzindo até a rede principal da edificação.;"*Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Branco 
*Escoamento por gravidade não submetida à
pressão e ventilação. 
* Temperatura: 45° C";"*ABNT NBR 5681 
*ABNT NBR 5688";"*Bolsa soldável e Bolsa com junta elástica. 
*Leve. 
*Resistente. 
*Estanque. 
* Segura";JUNCAO 45 SIMPLES P/ESGOTO PRIM - DN 150X150;CONEXOES ESGOSTO 150/200;ESGOTO;PC;Sacos;308.0;350.0;308.0;5.0;3917.40.90;7897801307888;17897801307885;27897801307882;JUNCAO 45 SIMPLES P ESGOTO PRIMARIO - DN 150X150;;False;;;0.308;0.308;
